id,sentence,foreignDomain,ignore,labelState,frequencyState,is_ardu,pairs_i,pairs_text,pairs_pos,pairs_dep,pairs_lemma
497557,Merging would lead to more testing.,True,False,accepting,singel,True,"[{""cause"": [0], ""effect"": [4, 5]}]","[{""cause"": [""Merging""], ""effect"": [""more"", ""testing""]}]","[{""cause"": [""NOUN""], ""effect"": [""ADJ"", ""NOUN""]}]","[{""cause"": [""nsubj""], ""effect"": [""amod"", ""pobj""]}]","[{""cause"": [""merging""], ""effect"": [""more"", ""testing""]}]"
775623,User i don't know what tool generated that map.,False,False,accepting,none,True,[],[],[],[],[]
256504,"While the idea of adding an external, fully integrated navigation solution sparked my interest, ive yet to do any significant work on it.",False,False,accepting,none,True,[],[],[],[],[]
366704,"Otherwise, my vtx is definitely causing an issue. sometimes i dont get any satellites until i unplug my vtx. then ill get 10 or 12 really quickly. then i can plug my vtx back in and it keeps the satellites and works!",False,False,accepting,singel,True,"[{""cause"": [3], ""effect"": [8]}]","[{""cause"": [""vtx""], ""effect"": [""issue""]}]","[{""cause"": [""NOUN""], ""effect"": [""NOUN""]}]","[{""cause"": [""nsubj""], ""effect"": [""dobj""]}]","[{""cause"": [""vtx""], ""effect"": [""issue""]}]"
75172,Thanks for this. i have just found this and i have known that the perfect tune would result in slightly lower pid values. recently i have developed a better understanding of how to do this and i hope we can do better in this area.,False,False,accepting,singel,True,"[{""cause"": [15, 16], ""effect"": [20, 21, 22, 23]}]","[{""cause"": [""perfect"", ""tune""], ""effect"": [""slightly"", ""lower"", ""pid"", ""values""]}]","[{""cause"": [""ADJ"", ""NOUN""], ""effect"": [""ADV"", ""ADJ"", ""NOUN"", ""NOUN""]}]","[{""cause"": [""amod"", ""nsubj""], ""effect"": [""advmod"", ""amod"", ""compound"", ""pobj""]}]","[{""cause"": [""perfect"", ""tune""], ""effect"": [""slightly"", ""low"", ""pid"", ""value""]}]"
13425,I know that the wireless on gopros can cause issues so it seems to me that this could be an issue.,False,False,accepting,singel,True,"[{""cause"": [4, 5, 6], ""effect"": [9]}]","[{""cause"": [""wireless"", ""on"", ""gopros""], ""effect"": [""issues""]}]","[{""cause"": [""NOUN"", ""ADP"", ""NOUN""], ""effect"": [""NOUN""]}]","[{""cause"": [""nsubj"", ""prep"", ""pobj""], ""effect"": [""dobj""]}]","[{""cause"": [""wireless"", ""on"", ""gopro""], ""effect"": [""issue""]}]"
277422,I do have castle link live telemetry to my rc radio and i show watts on the radio screen so i know how much power the helis engine is producing.,False,False,accepting,none,True,[],[],[],[],[]
249560,A slow and weak servo can induce yaw movements like in your video because it is constantly late in correction and has difficulties in keep a precise center.,False,False,accepting,multiple,True,"[{""cause"": [1, 4], ""effect"": [7, 8]}, {""cause"": [3, 4], ""effect"": [7, 8]}]","[{""cause"": [""slow"", ""servo""], ""effect"": [""yaw"", ""movements""]}, {""cause"": [""weak"", ""servo""], ""effect"": [""yaw"", ""movements""]}]","[{""cause"": [""ADJ"", ""NOUN""], ""effect"": [""PROPN"", ""NOUN""]}, {""cause"": [""ADJ"", ""NOUN""], ""effect"": [""PROPN"", ""NOUN""]}]","[{""cause"": [""amod"", ""nsubj""], ""effect"": [""compound"", ""dobj""]}, {""cause"": [""conj"", ""nsubj""], ""effect"": [""compound"", ""dobj""]}]","[{""cause"": [""slow"", ""servo""], ""effect"": [""yaw"", ""movement""]}, {""cause"": [""weak"", ""servo""], ""effect"": [""yaw"", ""movement""]}]"
272972,"As you mentioned before, this will probably not be a very efficient hovering machine due to the fact that the wing is causing a download.",False,False,accepting,singel,True,"[{""cause"": [21, 22, 23, 24, 25], ""effect"": [8, 11, 12, 13, 14]}]","[{""cause"": [""wing"", ""is"", ""causing"", ""a"", ""download""], ""effect"": [""not"", ""very"", ""efficient"", ""hovering"", ""machine""]}]","[{""cause"": [""NOUN"", ""AUX"", ""VERB"", ""DET"", ""NOUN""], ""effect"": [""PART"", ""ADV"", ""ADJ"", ""VERB"", ""NOUN""]}]","[{""cause"": [""nsubj"", ""aux"", ""acl"", ""det"", ""dobj""], ""effect"": [""neg"", ""advmod"", ""amod"", ""amod"", ""attr""]}]","[{""cause"": [""wing"", ""be"", ""cause"", ""a"", ""download""], ""effect"": [""not"", ""very"", ""efficient"", ""hover"", ""machine""]}]"
39572,"The autotune was working, but the problem is the cli log dumping process used to get .log files off the board doesnt produce the atrp log messages that show the detailed autotune actions. if you download the log files using the download log files via mavlink button, which produces .bin files, then it will contain the information.",False,True,accepting,none,True,[],[],[],[],[]
162305,Ardudpilot causing the issue. i built the frame wired up as an x frame as i had no idea that the two different frame types required the motors to be wired in different directions. so mystery solved.,False,False,accepting,singel,True,"[{""cause"": [0], ""effect"": [3]}]","[{""cause"": [""Ardudpilot""], ""effect"": [""issue""]}]","[{""cause"": [""NOUN""], ""effect"": [""NOUN""]}]","[{""cause"": [""nsubj""], ""effect"": [""dobj""]}]","[{""cause"": [""ardudpilot""], ""effect"": [""issue""]}]"
11061,Gps glitches often cause a sudden change in gps height is my experience and this did not happen.,False,False,accepting,singel,True,"[{""cause"": [0, 1], ""effect"": [5, 6, 7, 8, 9]}]","[{""cause"": [""Gps"", ""glitches""], ""effect"": [""sudden"", ""change"", ""in"", ""gps"", ""height""]}]","[{""cause"": [""PROPN"", ""NOUN""], ""effect"": [""ADJ"", ""NOUN"", ""ADP"", ""PROPN"", ""NOUN""]}]","[{""cause"": [""compound"", ""nsubj""], ""effect"": [""amod"", ""dobj"", ""prep"", ""compound"", ""pobj""]}]","[{""cause"": [""Gps"", ""glitch""], ""effect"": [""sudden"", ""change"", ""in"", ""gps"", ""height""]}]"
792968,User it turns out the qloiter max speed problem is caused by a too low value of q_loit_acc_max.,False,False,accepting,singel,True,"[{""cause"": [13, 14, 15, 16, 17], ""effect"": [5, 6, 7, 8]}]","[{""cause"": [""too"", ""low"", ""value"", ""of"", ""q_loit_acc_max""], ""effect"": [""qloiter"", ""max"", ""speed"", ""problem""]}]","[{""cause"": [""ADV"", ""ADJ"", ""NOUN"", ""ADP"", ""NOUN""], ""effect"": [""NOUN"", ""NOUN"", ""NOUN"", ""NOUN""]}]","[{""cause"": [""advmod"", ""amod"", ""pobj"", ""prep"", ""pobj""], ""effect"": [""compound"", ""compound"", ""compound"", ""nsubjpass""]}]","[{""cause"": [""too"", ""low"", ""value"", ""of"", ""q_loit_acc_max""], ""effect"": [""qloiter"", ""max"", ""speed"", ""problem""]}]"
90846,I cant see anywhere where fbwa causes a nose dive.,False,False,accepting,none,True,[],[],[],[],[]
25579,But this bug does not effects the waypoint command.,False,False,accepting,none,True,[],[],[],[],[]
817235,So that ardupilot can trigger a camera shutter from the pilots transmitter or during.,False,False,accepting,singel,True,"[{""cause"": [2], ""effect"": [6, 7, 8, 10, 11]}]","[{""cause"": [""ardupilot""], ""effect"": [""camera"", ""shutter"", ""from"", ""pilots"", ""transmitter""]}]","[{""cause"": [""NOUN""], ""effect"": [""NOUN"", ""NOUN"", ""ADP"", ""NOUN"", ""NOUN""]}]","[{""cause"": [""nsubj""], ""effect"": [""compound"", ""dobj"", ""prep"", ""compound"", ""pobj""]}]","[{""cause"": [""ardupilot""], ""effect"": [""camera"", ""shutter"", ""from"", ""pilot"", ""transmitter""]}]"
634773,Then i will test the props if cw and ccw are generating same amount of thrust.,False,False,accepting,none,True,[],[],[],[],[]
124383,Tried settings advised above - resulted in crash.,False,False,accepting,singel,True,"[{""cause"": [1, 2, 3], ""effect"": [7]}]","[{""cause"": [""settings"", ""advised"", ""above""], ""effect"": [""crash""]}]","[{""cause"": [""NOUN"", ""VERB"", ""ADV""], ""effect"": [""NOUN""]}]","[{""cause"": [""nsubj"", ""acl"", ""advmod""], ""effect"": [""pobj""]}]","[{""cause"": [""setting"", ""advise"", ""above""], ""effect"": [""crash""]}]"
218171,Im currently assuming that the culprit for that caused the roll-over.,False,False,accepting,singel,True,"[{""cause"": [6], ""effect"": [11, 12, 13]}]","[{""cause"": [""culprit""], ""effect"": [""roll"", ""-"", ""over""]}]","[{""cause"": [""NOUN""], ""effect"": [""NOUN"", ""PUNCT"", ""NOUN""]}]","[{""cause"": [""nsubj""], ""effect"": [""compound"", ""punct"", ""dobj""]}]","[{""cause"": [""culprit""], ""effect"": [""roll"", ""-"", ""over""]}]"
251680,Will higher wind cause a slower tilt down rotation because the gps speed is showing a very slow moving vehicle?,False,False,accepting,none,True,[],[],[],[],[]
717681,"Of course to do survey/mapping missions, i need to be able to allow ardupilot to trigger the still photo shutter.",False,False,accepting,none,True,[],[],[],[],[]
729969,Also note that ground tests can produce oscillations that don't occur when flying.,False,False,accepting,singel,True,"[{""cause"": [3, 4], ""effect"": [7, 8, 9, 10, 11, 12, 13]}]","[{""cause"": [""ground"", ""tests""], ""effect"": [""oscillations"", ""that"", ""do"", ""n't"", ""occur"", ""when"", ""flying""]}]","[{""cause"": [""NOUN"", ""NOUN""], ""effect"": [""NOUN"", ""PRON"", ""AUX"", ""PART"", ""VERB"", ""SCONJ"", ""VERB""]}]","[{""cause"": [""compound"", ""nsubj""], ""effect"": [""dobj"", ""nsubj"", ""aux"", ""neg"", ""relcl"", ""advmod"", ""advcl""]}]","[{""cause"": [""ground"", ""test""], ""effect"": [""oscillation"", ""that"", ""do"", ""not"", ""occur"", ""when"", ""fly""]}]"
15325,Twitches are most often caused by glitches on the radio input but i dont see that in the att messages pitchin.,False,False,accepting,singel,True,"[{""cause"": [6, 7, 8, 9, 10], ""effect"": [0]}]","[{""cause"": [""glitches"", ""on"", ""the"", ""radio"", ""input""], ""effect"": [""Twitches""]}]","[{""cause"": [""NOUN"", ""ADP"", ""DET"", ""NOUN"", ""NOUN""], ""effect"": [""NOUN""]}]","[{""cause"": [""pobj"", ""prep"", ""det"", ""compound"", ""pobj""], ""effect"": [""nsubjpass""]}]","[{""cause"": [""glitch"", ""on"", ""the"", ""radio"", ""input""], ""effect"": [""twitch""]}]"
370236,"But if inaccurate airspeed estimate causes extreme pitch oscillations and controllability issue, then it would effect everyone.",False,True,accepting,none,True,[],[],[],[],[]
511223,The combination of low expo and high altitude and throttle may have caused the problem.,False,False,accepting,singel,True,"[{""cause"": [1, 2, 3, 4, 5, 6, 7, 8, 9], ""effect"": [14]}]","[{""cause"": [""combination"", ""of"", ""low"", ""expo"", ""and"", ""high"", ""altitude"", ""and"", ""throttle""], ""effect"": [""problem""]}]","[{""cause"": [""NOUN"", ""ADP"", ""ADJ"", ""NOUN"", ""CCONJ"", ""ADJ"", ""NOUN"", ""CCONJ"", ""NOUN""], ""effect"": [""NOUN""]}]","[{""cause"": [""nsubj"", ""prep"", ""amod"", ""pobj"", ""cc"", ""amod"", ""conj"", ""cc"", ""conj""], ""effect"": [""dobj""]}]","[{""cause"": [""combination"", ""of"", ""low"", ""expo"", ""and"", ""high"", ""altitude"", ""and"", ""throttle""], ""effect"": [""problem""]}]"
683242,"I am sure the current chip shortage is causing all sorts of issues for fc manufacturing, and it is likely what caused them to start incorporating ve mcus in the first place.",False,False,accepting,singel,True,"[{""cause"": [5, 6], ""effect"": [12, 13, 14, 15]}]","[{""cause"": [""chip"", ""shortage""], ""effect"": [""issues"", ""for"", ""fc"", ""manufacturing""]}]","[{""cause"": [""NOUN"", ""NOUN""], ""effect"": [""NOUN"", ""ADP"", ""PROPN"", ""NOUN""]}]","[{""cause"": [""compound"", ""nsubj""], ""effect"": [""pobj"", ""prep"", ""compound"", ""pobj""]}]","[{""cause"": [""chip"", ""shortage""], ""effect"": [""issue"", ""for"", ""fc"", ""manufacturing""]}]"
815454,Should be in the range of 0.05 to 0.10. higher values will produce a more aggressive tune but sometimes results in gains that are too high. more specifically this parameter controls the threshold for d-term bounce back and p-term overshoot. this affects the tuning noise immunity a higher value is more tolerant to flex in the frame or other disturbances that could trick the tuning algorithm. high values also leads to a tune that rejects external disturbances better. lower values result in a tune that is more responsive to pilot input.,False,False,accepting,multiple,True,"[{""cause"": [10, 11], ""effect"": [15, 16, 17]}, {""cause"": [10, 11], ""effect"": [22, 23, 24, 25, 26]}, {""cause"": [74, 75], ""effect"": [80, 81, 82, 83, 84, 85]}, {""cause"": [87, 88], ""effect"": [92, 93, 94, 95, 96, 97, 98, 99, 100]}]","[{""cause"": [""higher"", ""values""], ""effect"": [""more"", ""aggressive"", ""tune""]}, {""cause"": [""higher"", ""values""], ""effect"": [""gains"", ""that"", ""are"", ""too"", ""high""]}, {""cause"": [""high"", ""values""], ""effect"": [""tune"", ""that"", ""rejects"", ""external"", ""disturbances"", ""better""]}, {""cause"": [""lower"", ""values""], ""effect"": [""tune"", ""that"", ""is"", ""more"", ""responsive"", ""to"", ""pilot"", ""input"", "".""]}]","[{""cause"": [""ADJ"", ""NOUN""], ""effect"": [""ADV"", ""ADJ"", ""NOUN""]}, {""cause"": [""ADJ"", ""NOUN""], ""effect"": [""NOUN"", ""PRON"", ""AUX"", ""ADV"", ""ADJ""]}, {""cause"": [""ADJ"", ""NOUN""], ""effect"": [""NOUN"", ""PRON"", ""VERB"", ""ADJ"", ""NOUN"", ""ADV""]}, {""cause"": [""ADJ"", ""NOUN""], ""effect"": [""NOUN"", ""PRON"", ""AUX"", ""ADV"", ""ADJ"", ""ADP"", ""NOUN"", ""NOUN"", ""PUNCT""]}]","[{""cause"": [""amod"", ""nsubj""], ""effect"": [""advmod"", ""amod"", ""dobj""]}, {""cause"": [""amod"", ""nsubj""], ""effect"": [""pobj"", ""nsubj"", ""relcl"", ""advmod"", ""acomp""]}, {""cause"": [""amod"", ""nsubj""], ""effect"": [""pobj"", ""nsubj"", ""relcl"", ""amod"", ""dobj"", ""advmod""]}, {""cause"": [""amod"", ""nsubj""], ""effect"": [""pobj"", ""nsubj"", ""relcl"", ""advmod"", ""acomp"", ""prep"", ""compound"", ""pobj"", ""punct""]}]","[{""cause"": [""high"", ""value""], ""effect"": [""more"", ""aggressive"", ""tune""]}, {""cause"": [""high"", ""value""], ""effect"": [""gain"", ""that"", ""be"", ""too"", ""high""]}, {""cause"": [""high"", ""value""], ""effect"": [""tune"", ""that"", ""reject"", ""external"", ""disturbance"", ""well""]}, {""cause"": [""low"", ""value""], ""effect"": [""tune"", ""that"", ""be"", ""more"", ""responsive"", ""to"", ""pilot"", ""input"", "".""]}]"
140735,Yes its a friend not me that has a small quad that while in loiter appears to suddenly power down and the first few times resulted in a crash.,False,False,accepting,singel,True,"[{""cause"": [14, 15, 16, 17, 18, 19], ""effect"": [28]}]","[{""cause"": [""loiter"", ""appears"", ""to"", ""suddenly"", ""power"", ""down""], ""effect"": [""crash""]}]","[{""cause"": [""NOUN"", ""VERB"", ""PART"", ""ADV"", ""VERB"", ""ADP""], ""effect"": [""NOUN""]}]","[{""cause"": [""pobj"", ""relcl"", ""aux"", ""advmod"", ""xcomp"", ""prt""], ""effect"": [""pobj""]}]","[{""cause"": [""loiter"", ""appear"", ""to"", ""suddenly"", ""power"", ""down""], ""effect"": [""crash""]}]"
35868,"Youd think the assertion would trigger in this case, but it doesnt, i believe because of integer promotion rules.",False,False,accepting,none,True,[],[],[],[],[]
57750,"After hold the stick right for 5 seconds, the red led double flashes and motors do not work.",False,False,accepting,multiple,True,"[{""cause"": [1, 2, 3, 4, 5, 6, 7], ""effect"": [10, 11, 12, 13, 16, 17, 18]}, {""cause"": [1, 2, 3, 4, 5, 6, 7], ""effect"": [15, 16, 17, 18]}]","[{""cause"": [""hold"", ""the"", ""stick"", ""right"", ""for"", ""5"", ""seconds""], ""effect"": [""red"", ""led"", ""double"", ""flashes"", ""do"", ""not"", ""work""]}, {""cause"": [""hold"", ""the"", ""stick"", ""right"", ""for"", ""5"", ""seconds""], ""effect"": [""motors"", ""do"", ""not"", ""work""]}]","[{""cause"": [""NOUN"", ""DET"", ""NOUN"", ""ADV"", ""ADP"", ""NUM"", ""NOUN""], ""effect"": [""NOUN"", ""VERB"", ""ADJ"", ""NOUN"", ""AUX"", ""PART"", ""VERB""]}, {""cause"": [""NOUN"", ""DET"", ""NOUN"", ""ADV"", ""ADP"", ""NUM"", ""NOUN""], ""effect"": [""NOUN"", ""AUX"", ""PART"", ""VERB""]}]","[{""cause"": [""pobj"", ""det"", ""nsubj"", ""ccomp"", ""prep"", ""nummod"", ""pobj""], ""effect"": [""nsubj"", ""ROOT"", ""amod"", ""dobj"", ""aux"", ""neg"", ""conj""]}, {""cause"": [""pobj"", ""det"", ""nsubj"", ""ccomp"", ""prep"", ""nummod"", ""pobj""], ""effect"": [""conj"", ""aux"", ""neg"", ""conj""]}]","[{""cause"": [""hold"", ""the"", ""stick"", ""right"", ""for"", ""5"", ""second""], ""effect"": [""red"", ""lead"", ""double"", ""flash"", ""do"", ""not"", ""work""]}, {""cause"": [""hold"", ""the"", ""stick"", ""right"", ""for"", ""5"", ""second""], ""effect"": [""motor"", ""do"", ""not"", ""work""]}]"
727901,"User sorry to bother, but the f405-min/hwdef.dat file on the github leads to a dead page.",True,True,accepting,none,True,[],[],[],[],[]
622346,"3 motors might be a problem, because ardurover does a check if the output configuration leads to a functional vehicle setup.",False,False,accepting,multiple,True,"[{""cause"": [0, 1], ""effect"": [5]}, {""cause"": [14, 15], ""effect"": [19, 20, 21]}]","[{""cause"": [""3"", ""motors""], ""effect"": [""problem""]}, {""cause"": [""output"", ""configuration""], ""effect"": [""functional"", ""vehicle"", ""setup""]}]","[{""cause"": [""NUM"", ""NOUN""], ""effect"": [""NOUN""]}, {""cause"": [""NOUN"", ""NOUN""], ""effect"": [""ADJ"", ""NOUN"", ""NOUN""]}]","[{""cause"": [""nummod"", ""nsubj""], ""effect"": [""attr""]}, {""cause"": [""compound"", ""nsubj""], ""effect"": [""amod"", ""compound"", ""pobj""]}]","[{""cause"": [""3"", ""motor""], ""effect"": [""problem""]}, {""cause"": [""output"", ""configuration""], ""effect"": [""functional"", ""vehicle"", ""setup""]}]"
189564,Yaw copter mode is produced by the elevons or new with the vectored firmware by tilting the motors in oposite directions.,False,True,accepting,singel,True,"[{""cause"": [7], ""effect"": [1, 2]}]","[{""cause"": [""elevons""], ""effect"": [""copter"", ""mode""]}]","[{""cause"": [""NOUN""], ""effect"": [""NOUN"", ""NOUN""]}]","[{""cause"": [""pobj""], ""effect"": [""compound"", ""nsubjpass""]}]","[{""cause"": [""elevon""], ""effect"": [""copter"", ""mode""]}]"
503546,My telemetry has a bluetooth module pass-thru and gcs failsafe triggered couple of times in close proximity. i really need gcs failsafe but i dont want it trigger when theres good rc connectionprobably allow for small los radius where gcs failsafe wont trigger.,False,False,accepting,none,True,[],[],[],[],[]
610308,Neither gps or the compass is effected by vibration.,False,False,accepting,none,True,[],[],[],[],[]
398137,I have the same issue and i need help link to my thread.,False,False,accepting,none,True,[],[],[],[],[]
28226,The yaw wag really only caused issues when using my mobius camera.,False,False,accepting,singel,True,"[{""cause"": [1, 2], ""effect"": [6]}]","[{""cause"": [""yaw"", ""wag""], ""effect"": [""issues""]}]","[{""cause"": [""PROPN"", ""NOUN""], ""effect"": [""NOUN""]}]","[{""cause"": [""compound"", ""nsubj""], ""effect"": [""dobj""]}]","[{""cause"": [""yaw"", ""wag""], ""effect"": [""issue""]}]"
